buff_id,buff_name,buff_detail,buff_sameadd_max,buff_maxtime,buff_interface_show_flag
21081201,Giảm sát thương,Giảm sát thương #Y+1.5%#E,1,-1.0,0
21081202,Giảm sát thương,Giảm sát thương #Y+3%#E,1,-1.0,0
21081203,Giảm sát thương,Giảm sát thương #Y+4.5%#E,1,-1.0,0
21081204,Giảm sát thương,Giảm sát thương #Y+6%#E,1,-1.0,0
21081205,Giảm sát thương,Giảm sát thương #Y+7.5%#E,1,-1.0,0
21081206,Giảm sát thương,Giảm sát thương #Y+9%#E,1,-1.0,0
21081207,Giảm sát thương,Giảm sát thương #Y+10.5%#E,1,-1.0,0
21081208,Giảm sát thương,Giảm sát thương #Y+12%#E,1,-1.0,0
21081209,Giảm sát thương,Giảm sát thương #Y+13.5%#E,1,-1.0,0
21081210,Giảm sát thương,Giảm sát thương #Y+15%#E,1,-1.0,0
21081211,Giảm sát thương,Giảm sát thương #Y+16.5%#E,1,-1.0,0
21081212,Giảm sát thương,Giảm sát thương #Y+18%#E,1,-1.0,0
21081213,Giảm sát thương,Giảm sát thương #Y+19.5%#E,1,-1.0,0
21081214,Giảm sát thương,Giảm sát thương #Y+21%#E,1,-1.0,0
21081215,Giảm sát thương,Giảm sát thương #Y+22.5%#E,1,-1.0,0
21081216,Giảm sát thương,Giảm sát thương #Y+24%#E,1,-1.0,0
21081217,Giảm sát thương,Giảm sát thương #Y+25.5%#E,1,-1.0,0
21081218,Giảm sát thương,伤害减免#Y+27%#E,1,-1.0,0
21081219,Giảm sát thương,Giảm sát thương #Y+28.5%#E,1,-1.0,0
21081220,Giảm sát thương,Giảm sát thương #Y+30%#E,1,-1.0,0
21081301,Cộng thêm Khí Huyết,Giới hạn Khí Huyết #Y+0.75%#E,1,-1.0,0
21081302,Cộng thêm Khí Huyết,Giới hạn Khí Huyết #Y+1.5%#E,1,-1.0,0
21081303,Cộng thêm Khí Huyết,Giới hạn Khí Huyết #Y+2.25%#E,1,-1.0,0
21081304,Cộng thêm Khí Huyết,Giới hạn Khí Huyết #Y+3%#E,1,-1.0,0
21081305,Cộng thêm Khí Huyết,Giới hạn Khí Huyết #Y+3.75%#E,1,-1.0,0
21081306,Cộng thêm Khí Huyết,Giới hạn Khí Huyết #Y+4.5%#E,1,-1.0,0
21081307,Cộng thêm Khí Huyết,Khí huyết tối đa #Y+5.25%#E,1,-1.0,0
21081308,Cộng thêm Khí Huyết,Giới hạn Khí Huyết #Y+6%#E,1,-1.0,0
21081309,Cộng thêm Khí Huyết,Giới hạn Khí Huyết #Y+6.75%#E,1,-1.0,0
21081310,Cộng dồn Khí Huyết,Giới hạn Khí Huyết #Y+7.5%#E,1,-1.0,0
21081311,Cộng thêm Khí Huyết,Giới hạn Khí Huyết #Y+8.25%#E,1,-1.0,0
21081312,Cộng thêm Khí Huyết,Giới hạn Khí Huyết #Y+9%#E,1,-1.0,0
21081313,Cộng dồn Khí Huyết,Giới hạn Khí Huyết #Y+9.75%#E,1,-1.0,0
21081314,Cộng thêm Khí Huyết,Giới hạn Khí Huyết #Y+10.5%#E,1,-1.0,0
21081315,Cộng thêm Khí Huyết,Khí Huyết tối đa #Y+11.25%#E,1,-1.0,0
21081316,Cộng thêm Khí Huyết,Giới hạn Khí Huyết #Y+12%#E,1,-1.0,0
21081317,Cộng thêm Khí Huyết,Giới hạn Khí Huyết #Y+12.75%#E,1,-1.0,0
21081318,Cộng thêm Khí Huyết,Sinh lực tối đa #Y+13.5%#E,1,-1.0,0
21081319,Cộng thêm khí huyết,Giới hạn Khí Huyết #Y+14.25%#E,1,-1.0,0
21081320,Cộng thêm Khí Huyết,Giới hạn Khí Huyết #Y+15%#E,1,-1.0,0
21081321,Thủ Quan Nguyên,"Miễn nhiễm một lần sát thương Bạo Kích sẽ hồi phục 20% khí huyết, và trong 3 giây được miễn thương, thời gian điều tức là #Y120#E giây.",1,-1.0,0
21081322,Phiêu Khí Hải,"Miễn nhiễm trạng thái Hư Không Chân Khí một lần, đồng thời hồi phục đầy chân khí, gây sát thương phạm vi, thời gian điều tức #Y120#E giây.",1,-1.0,0
21081323,Hóa Thần Khuyết,"Miễn nhiễm một lần sát thương đơn lẻ vượt quá 30% Khí Huyết tối đa, thời gian hồi chiêu #Y120#E giây.",1,-1.0,0
21081401,Cộng thêm tấn công,Tấn công Ngoại Công và toàn thuộc tính tấn công #Y+0.75%#E,1,-1.0,0
21081402,Cộng dồn tấn công,Tấn công Ngoại Công và toàn thuộc tính tấn công #Y+1.5%#E,1,-1.0,0
21081403,Cộng thêm tấn công,Tấn công Ngoại Công và toàn thuộc tính tấn công #Y+2.25%#E,1,-1.0,0
21081404,Cộng Thêm Tấn Công,Tấn công Ngoại Công và toàn thuộc tính tấn công #Y+3%#E,1,-1.0,0
21081405,Cộng thêm sát thương,Tấn công Ngoại Công và toàn thuộc tính tấn công #Y+3.75%#E,1,-1.0,0
21081406,Cộng thêm tấn công,Tấn công Ngoại Công và toàn thuộc tính tấn công #Y+4.5%#E,1,-1.0,0
21081407,Cộng thêm tấn công,Tấn công Ngoại Công và toàn thuộc tính tấn công #Y+5.25%#E,1,-1.0,0
21081408,Cộng thêm tấn công,Tấn công Ngoại Công và toàn thuộc tính tấn công #Y+6%#E,1,-1.0,0
21081409,Cộng thêm Tấn công,Tấn công Ngoại Công và toàn thuộc tính tấn công #Y+6.75%#E,1,-1.0,0
21081410,Cộng thêm sát thương,Tấn công Ngoại Công và toàn thuộc tính tấn công #Y+7.5%#E,1,-1.0,0
21081411,Cộng thêm tấn công,Tấn công Ngoại Công và Toàn thuộc tính tấn công #Y+8.25%#E,1,-1.0,0
21081412,Cộng thêm tấn công,Ngoại công và toàn thuộc tính tấn công #Y+9%#E,1,-1.0,0
21081413,Cộng thêm sát thương,Tấn công Ngoại Công và toàn thuộc tính tấn công #Y+9.75%#E,1,-1.0,0
21081414,Cộng thêm tấn công,Ngoại công và toàn thuộc tính Tấn công #Y+10.5%#E,1,-1.0,0
21081415,Cộng thêm tấn công,Ngoại công và toàn thuộc tính Tấn công #Y+11.25%#E,1,-1.0,0
21081416,Cộng thêm tấn công,Tấn công Ngoại Công và toàn thuộc tính tấn công #Y+12%#E,1,-1.0,0
21081417,Cộng thêm tấn công,Tấn công Ngoại Công và toàn thuộc tính tấn công #Y+12.75%#E,1,-1.0,0
21081418,Cộng thêm tấn công,Tấn công Ngoại Công và toàn thuộc tính tấn công #Y+13.5%#E,1,-1.0,0
21081419,Cộng thêm tấn công,Ngoại công và toàn thuộc tính tấn công #Y+14.25%#E,1,-1.0,0
21081420,Cộng thêm tấn công,Tấn công Ngoại Công và toàn thuộc tính tấn công #Y+15%#E,1,-1.0,0
21081421,Cộng thêm sát thương,Tăng 15% tấn công và toàn bộ thuộc tính tấn công.,1,-1.0,0
21081422,Tăng thêm sát thương,"Tăng 5% sát thương và sát thương chân khí, tối đa cộng dồn 4 tầng.",4,20.0,0
21081423,Tăng thêm sát thương Hội Ý,"Tăng 12% sát thương ý cảnh và 13.5% sát thương Bạo Kích, tối đa cộng dồn 2 tầng.",2,-1.0,0
21081424,Nhảy Rồng Môn,,1,-1.0,0
21081425,Giao Thủy Giao,,1,-1.0,0
21081426,Nhập Giang Long,,1,-1.0,0
21081427,Chiến Đấu Cấp Một,"Gây sát thương tăng 60%, nhưng hiệu quả hồi phục khí huyết giảm 90%.",1,180.0,0
21081428,Chiến đấu kịch liệt giai đoạn hai,"Tăng 90% sát thương gây ra, nhưng hiệu quả hồi phục khí huyết giảm 90%.",1,180.0,0
21081429,Giao chiến Tam Giai,"Tăng 120% sát thương gây ra, nhưng hiệu quả hồi phục khí huyết giảm 90%.",1,180.0,0
21081430,Kịch chiến bậc một,"Gây sát thương tăng 60%, nhưng hiệu quả hồi phục Khí Huyết giảm 90%.",1,180.0,0
21081431,Kịch chiến nhị giai,"Gây thêm 90% sát thương, nhưng hiệu quả hồi phục Khí Huyết giảm 90%.",1,180.0,0
21081432,Kịch chiến giai ba,"Gây sát thương tăng 120%, nhưng hiệu quả hồi phục Khí Huyết giảm 90%.",1,180.0,0
21081501,Cộng dồn sát thương,Sát thương cộng thêm #Y+1.5%#E,1,-1.0,0
21081502,Cộng thêm sát thương,Tăng thêm sát thương #Y+3%#E,1,-1.0,0
21081503,Cộng thêm sát thương,Sát thương cộng thêm #Y+4.5%#E,1,-1.0,0
21081504,Cộng thêm sát thương,Tăng thêm sát thương #Y+6%#E,1,-1.0,0
21081505,Cộng thêm sát thương,Tăng thêm sát thương #Y +7.5%#E,1,-1.0,0
21081506,Cộng thêm sát thương,Tăng thêm sát thương #Y+9%#E,1,-1.0,0
21081507,Cộng thêm sát thương,Tăng thêm sát thương #Y+10.5%#E,1,-1.0,0
21081508,Cộng thêm sát thương,Tăng thêm sát thương #Y+12%#E,1,-1.0,0
21081509,Cộng thêm sát thương,Tăng thêm sát thương #Y+13.5%#E,1,-1.0,0
21081510,Cộng thêm sát thương,Tăng thêm sát thương #Y+15%#E,1,-1.0,0
21081511,Tăng sát thương,Cộng thêm sát thương #Y+16.5%#E,1,-1.0,0
21081512,Tăng thêm sát thương,Tăng thêm sát thương #Y+18%#E,1,-1.0,0
21081513,Cộng thêm sát thương,Tăng sát thương #Y+19.5%#E,1,-1.0,0
21081514,Cộng dồn sát thương,Tăng thêm sát thương #Y+21%#E,1,-1.0,0
21081515,Tăng thêm sát thương,Tăng thêm sát thương #Y+22.5%#E,1,-1.0,0
21081516,Cộng thêm sát thương,Tăng sát thương #Y+24%#E,1,-1.0,0
21081517,Tăng thêm sát thương,Tăng thêm sát thương #Y+25.5%#E,1,-1.0,0
21081518,Cộng thêm sát thương,Tăng thêm sát thương #Y+27%#E,1,-1.0,0
21081519,Sát thương cộng thêm,Sát thương cộng thêm #Y+28.5%#E,1,-1.0,0
21081520,Tăng thêm sát thương,Sát thương cộng thêm #Y+30%#E,1,-1.0,0
21081601,Giảm sát thương,Giảm sát thương #Y+1.5%#E,1,-1.0,0
21081602,Giảm sát thương,Giảm sát thương #Y+3%#E,1,-1.0,0
21081603,Giảm sát thương,Giảm sát thương #Y+4.5%#E,1,-1.0,0
21081604,Giảm sát thương,Giảm sát thương #Y+6%#E,1,-1.0,0
21081605,Giảm sát thương,Giảm sát thương #Y+7.5%#E,1,-1.0,0
21081606,Giảm sát thương,Giảm sát thương #Y+9%#E,1,-1.0,0
21081607,Giảm sát thương,Giảm sát thương #Y+10.5%#E,1,-1.0,0
21081608,Giảm sát thương,Giảm sát thương #Y+12%#E,1,-1.0,0
21081609,Giảm sát thương,Giảm sát thương #Y+13.5%#E,1,-1.0,0
21081610,Giảm sát thương,Giảm sát thương #Y+15%#E,1,-1.0,0
21081611,Giảm sát thương,Giảm sát thương #Y+16.5%#E,1,-1.0,0
21081612,Giảm sát thương,Giảm sát thương #Y+18%#E,1,-1.0,0
21081613,Giảm sát thương,Giảm sát thương #Y+19.5%#E,1,-1.0,0
21081614,Giảm sát thương,Giảm Sát Thương #Y+21%#E,1,-1.0,0
21081615,Giảm sát thương,Giảm sát thương #Y+22.5%#E,1,-1.0,0
21081616,Giảm sát thương,Giảm sát thương #Y+24%#E,1,-1.0,0
21081617,Giảm sát thương,Giảm sát thương #Y+25.5%#E,1,-1.0,0
21081618,Giảm sát thương,Giảm sát thương #Y+27%#E,1,-1.0,0
21081619,Giảm sát thương,Giảm sát thương #Y+28.5%#E,1,-1.0,0
21081620,Giảm sát thương,Giảm sát thương #Y+30%#E,1,-1.0,0
21081701,Cộng thêm Khí Huyết,Giới hạn Khí Huyết #Y+0.75%#E,1,-1.0,0
21081702,Cộng dồn Khí Huyết,Giới hạn Khí Huyết #Y+1.5%#E,1,-1.0,0
21081703,Cộng thêm khí huyết,Giới hạn Khí Huyết #Y+2.25%#E,1,-1.0,0
21081704,Cộng hưởng Khí Huyết,Giới hạn Khí Huyết #Y+3%#E,1,-1.0,0
21081705,Cộng thêm khí huyết,Giới hạn Khí Huyết #Y+3.75%#E,1,-1.0,0
21081706,Cộng thêm Khí huyết,Giới hạn Khí Huyết #Y+4.5%#E,1,-1.0,0
21081707,Cộng thêm Huyết Khí,Giới hạn Khí Huyết #Y+5.25%#E,1,-1.0,0
21081708,Cộng dồn Khí Huyết,Giới hạn Khí Huyết #Y+6%#E,1,-1.0,0
21081709,Cộng thêm Khí Huyết,Giới hạn Khí huyết #Y+6.75%#E,1,-1.0,0
21081710,Cộng dồn Khí Huyết,Giới hạn Khí Huyết #Y+7.5%#E,1,-1.0,0
21081711,Cộng dồn Khí Huyết,Giới hạn Khí Huyết #Y+8.25%#E,1,-1.0,0
21081712,Cộng thêm Khí Huyết,Giới hạn Khí Huyết #Y+9%#E,1,-1.0,0
21081713,Cộng Thêm Khí Huyết,Giới hạn Khí Huyết #Y+9.75%#E,1,-1.0,0
21081714,Cộng thêm Huyết Khí,Giới hạn Khí Huyết #Y+10.5%#E,1,-1.0,0
21081715,Cộng hưởng Khí Huyết,Giới hạn Khí Huyết #Y+11.25%#E,1,-1.0,0
21081716,Cộng dồn Khí huyết,Giới hạn Khí Huyết #Y+12%#E,1,-1.0,0
21081717,Cộng thêm Khí Huyết,Giới hạn Khí Huyết #Y+12.75%#E,1,-1.0,0
21081718,Cộng thêm Khí Huyết,Giới hạn Khí Huyết #Y+13.5%#E,1,-1.0,0
21081719,Cộng thêm Khí Huyết,Khí huyết tối đa #Y+14.25%#E,1,-1.0,0
21081720,Cộng thêm Khí Huyết,Giới hạn Khí Huyết #Y+15%#E,1,-1.0,0
21081721,Thủ Quan Nguyên,"Miễn nhiễm một lần sát thương Bạo Kích sẽ hồi phục 20% khí huyết, và trong 3 giây miễn chịu sát thương, thời gian điều tức là #Y120#E giây.",1,-1.0,0
21081722,Lật Khí Hải,"Miễn nhiễm trạng thái Hư Không Chân Khí một lần, đồng thời hồi đầy Chân Khí, gây sát thương phạm vi, thời gian điều tức #Y120#E giây.",1,-1.0,0
21081723,Hóa Thần Khuyết,"Miễn nhiễm một lần sát thương đơn lẻ vượt quá 30% Khí Huyết tối đa, thời gian điều tức #Y120#E giây.",1,-1.0,0
21081801,Cộng thêm tấn công,Ngoại công và toàn thuộc tính Tấn công #Y+0.75%#E,1,-1.0,0
21081802,Cộng thêm sát thương,Tấn công Ngoại Công và toàn thuộc tính tấn công #Y+1.5%#E,1,-1.0,0
21081803,Cộng thêm Tấn công,Tấn công Ngoại Công và toàn thuộc tính tấn công #Y+2.25%#E,1,-1.0,0
21081804,Cộng thêm tấn công,Tấn công Ngoại Công và toàn thuộc tính tấn công #Y+3%#E,1,-1.0,0
21081805,Cộng thêm tấn công,Ngoại công và toàn thuộc tính Tấn công #Y+3.75%#E,1,-1.0,0
21081806,Cộng thêm sát thương,Tấn công Ngoại Công và toàn thuộc tính tấn công #Y+4.5%#E,1,-1.0,0
21081807,Cộng thêm Tấn công,Ngoại công và toàn thuộc tính Tấn công #Y+5.25%#E,1,-1.0,0
21081808,Cộng thêm tấn công,Tấn công Ngoại Công và toàn thuộc tính tấn công #Y+6%#E,1,-1.0,0
21081809,Cộng thêm tấn công,Tấn công Ngoại Công và toàn thuộc tính tấn công #Y+6.75%#E,1,-1.0,0
21081810,Cộng thêm Tấn công,Ngoại công và toàn thuộc tính Tấn công #Y+7.5%#E,1,-1.0,0
21081811,Cộng thêm sát thương,Tấn công Ngoại Công và toàn thuộc tính tấn công #Y+8.25%#E,1,-1.0,0
21081812,Cộng thêm tấn công,Tấn công Ngoại Công và toàn thuộc tính tấn công #Y+9%#E,1,-1.0,0
21081813,Cộng thêm tấn công,Tấn công Ngoại Công và Toàn thuộc tính tấn công #Y+9.75%#E,1,-1.0,0
21081814,Cộng thêm sát thương,Tấn công Ngoại Công và toàn thuộc tính tấn công #Y+10.5%#E,1,-1.0,0
21081815,Cộng thêm tấn công,Ngoại công và toàn thuộc tính Tấn công #Y+11.25%#E,1,-1.0,0
21081816,Cộng thêm tấn công,Ngoại công và toàn thuộc tính tấn công #Y+12%#E,1,-1.0,0
21081817,Cộng thêm tấn công,Tấn công Ngoại Công và toàn thuộc tính tấn công #Y+12.75%#E,1,-1.0,0
21081818,Cộng thêm tấn công,Tấn công Ngoại Công và toàn thuộc tính tấn công #Y+13.5%#E,1,-1.0,0
21081819,Cộng thêm tấn công,Tấn công Ngoại Công và toàn thuộc tính tấn công #Y+14.25%#E,1,-1.0,0
21081820,Cộng thêm tấn công,Tấn công Ngoại Công và toàn thuộc tính tấn công #Y+15%#E,1,-1.0,0
21081821,Cộng thêm tấn công,Tăng 15% tấn công và toàn bộ thuộc tính tấn công.,1,-1.0,0
21081822,Cộng thêm sát thương,"Tăng 5% sát thương và sát thương chân khí, tối đa cộng dồn 4 tầng.",4,20.0,0
21081823,Cộng thêm sát thương Hội Ý,"Tăng 12% Sát thương Hội Ý và 13.5% sát thương Bạo Kích, tối đa có thể cộng dồn 2 tầng.",2,-1.0,0
21081824,Nhảy Rồng Môn,,1,-1.0,0
21081825,Giao Long Lội Nước,,1,-1.0,0
21081826,Nhập Giang Long,,1,-1.0,0
21089111,Thuấn di Tấn công,,1,-1.0,0
21090001,Trả lời,Hồi phục Khí Huyết,1,2.0,0
21090002,Hồi đáp,Hồi phục Khí Huyết,1,2.0,0
21090003,Trả lời,Hồi phục Khí Huyết,1,2.0,0
21090004,Hồi đáp,Hồi phục Khí Huyết,1,16.0,0
21090010,Giảm tiêu hao thể lực,,1,-1.0,0
21090011,"Thanh tẩy tinh nguyên, tăng 100% hiệu quả phá khiên, giảm 90% hiệu quả dược phẩm.",,1,-1.0,0
21090012,Bảo vệ tầm xa,"Khi cách xa nguồn gây sát thương hơn 25 thước, giảm 90% sát thương phải chịu",1,-1.0,0
21090013,Dễ bị thương,"Chịu sát thương tăng 5%, tối đa có thể cộng dồn 3 tầng.",3,20.0,0
21090014,Người đông thế mạnh · Sơ cấp,Gây sát thương tăng 10%,1,-1.0,0
21090015,Người đông thế mạnh · Trung cấp,Gây sát thương tăng 20%,1,-1.0,0
21090016,Người đông thế mạnh · Cao cấp,Gây sát thương tăng 30%,1,-1.0,0
21090017,Buff trống,,1,-1.0,0
21090018,Bùa lợi trống,,1,-1.0,0
21090019,Trầm Chu,Gây thêm 10% sát thương và hiệu quả trị liệu.,1,30.0,0
21090020,Trầm Chu,Gây sát thương và hiệu quả trị liệu tăng 10%.,1,30.0,0
21090021,Bị cản trở · Thấp,"Chịu cản trở của địch, tốc độ di chuyển cơ bản giảm 30%.",1,-1.0,0
21090022,Bị cản trở · Trung,"Bị địch phương ngăn cản, tốc độ di chuyển cơ bản giảm 60%.",1,-1.0,0
21090023,Bị cản trở · Cao,"Chịu cản trở của địch, tốc độ di chuyển cơ bản giảm 90%.",1,-1.0,0
21090024,Buff phán đoán chuyển đổi võ học 1,,1,-1.0,0
21090025,Đánh giá chuyển đổi võ học buff2,,1,-1.0,0
21090026,Võ học chuyển đổi phán đoán buff3,,1,-1.0,0
21090027,Võ học chuyển đổi phán đoán buff4,,1,-1.0,0
21090028,Võ học chuyển đổi phán đoán buff 5,,1,-1.0,0
21090029,Cửu Khúc Kinh Thần Thương·Phàm giáng hiệu,Cửu Khúc Kinh Thần Thương · Phàm Võ học gây sát thương và hiệu quả trị liệu giảm 70%.,1,6.0,0
21090030,Cửu Khúc Kinh Thần Thương · Lương giáng hiệu,Cửu Khúc Kinh Thần Thương · Lương Võ Học gây sát thương và hiệu quả trị liệu giảm 70%.,1,6.0,0
21090031,Cửu Khúc Kinh Thần Thương · Trân Giáng Hiệu,Cửu Khúc Kinh Thần Thương · Trân Võ học gây sát thương và hiệu quả trị liệu giảm 70%.,1,6.0,0
21090032,Cửu Khúc Kinh Thần Thương · Cực Giáng Hiệu,Cửu Khúc Kinh Thần Thương · Cực Võ học gây sát thương và hiệu quả trị liệu giảm 70%.,1,6.0,0
21090033,Vô Danh Thương Pháp·Phàm Giáng Hiệu,Thưởng danh hiệu Hiệp Cảnh,1,6.0,0
21090034,Vô Danh Thương Pháp · Lương Giáng Hiệu,Vô Danh Thương Pháp · Lương võ học gây sát thương và hiệu quả trị liệu giảm 70%.,1,6.0,0
21090035,Vô Danh Thương Pháp · Trân Giáng Hiệu,Vô Danh Thương Pháp·Trân Võ Học gây sát thương và hiệu quả trị liệu giảm 70%.,1,6.0,0
21090036,Vô Danh Thương Pháp · Cực Giáng Hiệu,Vô Danh Thương Pháp · Cực Võ Học gây sát thương và hiệu quả trị liệu giảm 70%.,1,6.0,0
21090037,Tích Cự Cửu Kiếm · Phàm Giáng hiệu,Tích Cự Cửu Kiếm · Phàm võ học gây sát thương và hiệu quả trị liệu giảm 70%.,1,6.0,0
21090038,Tích Cự Cửu Kiếm · Lương Giáng Hiệu,Tích Cựu Cửu Kiếm · Lương Võ Học gây sát thương và hiệu quả trị liệu giảm 70%.,1,6.0,0
21090039,Tích Cự Cửu Kiếm · Trân Giáng Hiệu,Tích Cự Cửu Kiếm · Trân võ học gây sát thương và hiệu quả trị liệu giảm 70%.,1,6.0,0
21090040,Tích Cự Cửu Kiếm · Cực Giáng Hiệu,Tích Cự Cửu Kiếm · Cực võ học gây sát thương và hiệu quả trị liệu giảm 70%.,1,6.0,0
21090041,Vô Danh Kiếm Pháp · Phàm Giáng Hiệu,Vô Danh Kiếm Pháp · Phàm võ học gây sát thương và hiệu quả trị liệu giảm 70%.,1,6.0,0
21090042,Vô Danh Kiếm Pháp · Lương Giáng Hiệu,Vô Danh Kiếm Pháp · Lương Võ học gây sát thương và hiệu quả trị liệu giảm 70%.,1,6.0,0
21090043,Vô Danh Kiếm Pháp·Trân Giáng Hiệu,Vô Danh Kiếm Pháp · Trân Võ học gây sát thương và hiệu quả trị liệu giảm 70%.,1,6.0,0
21090044,Vô Danh Kiếm Pháp·Cực Giáng Hiệu,Vô Danh Kiếm Pháp · Cực Võ Học gây sát thương và hiệu quả trị liệu giảm 70%.,1,6.0,0
21090045,Than Sinh Đao Pháp · Phàm Giáng Hiệu,Than Sinh Đao Pháp · Phàm võ học gây sát thương và hiệu quả trị liệu giảm 70%.,1,6.0,0
21090046,Than Sinh Đao Pháp · Lương Giáng Hiệu,Than Sinh Đao Pháp · Lương Võ Học gây sát thương và hiệu quả trị liệu giảm 70%.,1,6.0,0
21090047,Than Sinh Đao Pháp · Trân Giáng Hiệu,Than Sinh Đao Pháp · Trân Võ Học gây sát thương và hiệu quả trị liệu giảm 70%.,1,6.0,0
21090048,Than Sinh Đao Pháp · Cực Giáng Hiệu,Than Sinh Đao Pháp·Cực Võ học gây sát thương và hiệu quả trị liệu giảm 70%.,1,6.0,0
21090049,Bát Phương Phong Lôi Thương · Phàm Giáng Hiệu,Bát Phương Phong Lôi Thương·Phàm võ học gây sát thương và hiệu quả trị liệu giảm 70%.,1,6.0,0
21090050,Bát Phương Phong Lôi Thương · Lương Giáng Hiệu,Bát Phương Phong Lôi Thương · Lương Võ Học gây sát thương và hiệu quả trị liệu giảm 70%.,1,6.0,0
21090051,Bát Phương Phong Lôi Thương · Trân Giáng Hiệu,Bát Phương Phong Lôi Thương · Trân Võ Học gây sát thương và hiệu quả trị liệu giảm 70%.,1,6.0,0
21090052,Bát Phương Phong Lôi Thương · Cực Giáng Hiệu,Bát Phương Phong Lôi Thương·Cực Võ học gây sát thương và hiệu ứng trị liệu giảm 70%.,1,6.0,0
21090053,Cửu Trùng Xuân Sắc · Phàm Giáng Hiệu,Cửu Trọng Xuân Sắc · Phàm Võ học gây sát thương và hiệu quả trị liệu giảm 70%.,1,6.0,0
21090054,Cửu Trùng Xuân Sắc · Lương Giáng Hiệu,Hiệu quả trị liệu và sát thương của Võ học Cửu Trùng Xuân Sắc giảm 70%.,1,6.0,0
21090055,Cửu Trùng Xuân Sắc·Trân giáng hiệu,Cửu Trùng Xuân Sắc · Trân Võ Học gây sát thương và hiệu quả trị liệu giảm 70%.,1,6.0,0
21090056,Cửu Trùng Xuân Sắc · Cực Giáng Hiệu,Cửu Trùng Xuân Sắc · Cực võ học gây sát thương và hiệu quả trị liệu giảm 70%.,1,6.0,0
21090057,Thanh sơn chấp bút · Phàm giáng hiệu,Tên,1,6.0,0
21090058,Thanh Sơn Chấp Bút · Lương Giáng Hiệu,Thanh Sơn Chấp Bút · Lương Võ Học gây sát thương và hiệu quả trị liệu giảm 70%.,1,6.0,0
21090059,Chỉnh sửa,Thanh Sơn Chấp Bút · Trân võ học gây sát thương và hiệu quả trị liệu giảm 70%.,1,6.0,0
21090060,Thanh Sơn Chấp Bút · Cực Giáng Hiệu,Thanh Sơn Chấp Bút · Giảm 70% sát thương và hiệu quả trị liệu của võ học cực hạn.,1,6.0,0
21090061,Minh Xuyên Dược Điển · Phàm Giáng Hiệu,Minh Xuyên Dược Điển · Phàm Võ học gây sát thương và hiệu quả trị liệu giảm 70%.,1,6.0,0
21090062,Minh Xuyên Dược Điển · Lương Giáng Hiệu,Minh Xuyên Dược Điển · Lương Võ học gây sát thương và hiệu quả trị liệu giảm 70%.,1,6.0,0
21090063,Minh Xuyên Dược Điển · Trân Giáng Hiệu,Minh Xuyên Dược Điển · Trân võ học gây sát thương và hiệu quả trị liệu giảm 70%.,1,6.0,0
21090064,Minh Xuyên Dược Điển · Cực Giáng Hiệu,Minh Xuyên Dược Điển · Cực Võ Học gây sát thương và hiệu quả trị liệu giảm 70%.,1,6.0,0
21090065,Thiên Hương Dẫn Hồn Cổ · Phàm Giáng Hiệu,Thiên Hương Dẫn Hồn Cổ · Võ học gây sát thương và hiệu quả trị liệu giảm 70%.,1,6.0,0
21090066,Thiên Hương Dẫn Hồn Cổ · Lương Giáng Hiệu,Thiên Hương Dẫn Hồn Cổ · Lương Võ Học gây sát thương và hiệu quả trị liệu giảm 70%.,1,6.0,0
21090067,Thiên Hương Dẫn Hồn Cổ · Trân Giáng Hiệu,Sát thương và hiệu quả trị liệu của Thiên Hương Dẫn Hồn Cổ · Trân võ học giảm 70%.,1,6.0,0
21090068,Thiên Hương Dẫn Hồn Cổ · Cực Giáng Hiệu,Thiên Hương Dẫn Hồn Cổ · Cực võ học gây sát thương và hiệu quả trị liệu giảm 70%.,1,6.0,0
21099111,Thiên Hương Dẫn Hồn Cổ Tâm Pháp,【Thiên Hương Dẫn Hồn Cổ】Kỹ năng đặc biệt khi thu ô sẽ trực tiếp dịch chuyển đến vị trí mục tiêu vừa trị liệu,1,-1.0,0
21109111,Nê Lê Tam Cấu Tâm Pháp,【Nê Lê Tam Cấu】Bạo phát kỹ Chân Diễm có thể sử dụng trong quá trình cứng người,1,-1.0,0
21119111,Tâm Pháp Lăng Hoa Trần Mãn,"【Tử Du Trần】 Tăng khoảng cách tấn công của võ học kỹ và kỹ năng phái sinh tích lực, đồng thời khiến chúng không thể bị Tẩy Thế hoặc phòng ngự.",1,-1.0,0
21129111,Túy Mộng Du Xuân Tâm Pháp,【Túy Mộng Du Xuân】Kỹ năng đặc biệt và hoán đổi vị trí với ô dù ảo ảnh sẽ gây ra sát thương và hiệu ứng tụ tập trên diện rộng.,1,-1.0,0
21139111,Túc Tử Hành Vân Tâm Pháp,【Tử Hành Vân】Kỹ năng đặc biệt gây thêm sát thương phạm vi lấy bản thân làm trung tâm.,1,-1.0,0
24000002,Khí Huyết Lưu Thất,,1,5.0,0
24000003,Quá tải,,1,-1.0,0
24000004,Quá tải,,1,-1.0,0
24000005,Thoát chiến,,1,-1.0,0
24000006,Trọng Chùy tiêu ký,,1,-1.0,0
24000007,Phi Dực tiêu ký,,1,-1.0,0
24000008,Biến mèo buff,,1,-1.0,0
24000010,Vô địch,,1,7.0,0
40013701,Kiêm Minh Hữu Thanh · Lâm · tự động mở dù,,1,2.0,0
40013710,Kích hoạt dấu ấn đạn đạo ô,,6,40.0,0
40013711,Đạn đạo tiêu ký của ô,,1,40.0,0
