buff_id,buff_name_text,buff_detail_text,buff_type,buff_maxtime,buff_show_flag
10245430,Riptide Reflex,Martial Art Skills deal #Y10%#E Qi damage to targets under #Ycontrol#E or #YBone Corrosion#E.,2,-1,1
10245440,Riptide Reflex,Hitting an enemy with a control skill reduces the current Martial Art Skill's cooldown by #Y2#E seconds. This effect may trigger once every #Y5#E seconds.,2,-1,1
10245450,Riptide Reflex,"Hitting a target under #Ycontrol#E or #YBone Corrosion#E with a Martial Art Skill grants you #YBone Grinding#E for 3 seconds. #YBone Grinding#E: Increase Martial Art Skill's HP damage by #Y10%#E, stacking up to #Y3#E times.",2,-1,1
10245460,Shattered Stone,Reduces Physical Defense by 1%.,1,10,0
21000001,Attribute Inner Way,Min Physical Attack +10,2,-1,1
21000011,Attribute Inner Way,Attack +10,2,-1,1
21000021,Attribute Inner Way,Defense +3,2,-1,1
21000031,Attribute Inner Way,HP +100,2,-1,1
21000041,Attribute Inner Way,Attack +15,2,-1,1
21000051,Attribute Inner Way,Defense +5,2,-1,1
21000061,Attribute Inner Way,HP +150,2,-1,1
21000071,Attribute Inner Way,Attack +20,2,-1,1
21000081,Attribute Inner Way,Defense +8,2,-1,1
21000091,Attribute Inner Way,HP +200,2,-1,1
21000101,Attribute Inner Way,Active Skill Damage +15%,2,-1,1
21000111,Attribute Inner Way,Special Skill Damage +18%,2,-1,1
21000121,Attribute Inner Way,Charged Skill Damage +15%,2,-1,1
21000131,Attribute Inner Way,Light/Heavy Attack Damage +18%,2,-1,1
21000151,Attribute Inner Way,Healing Bonus +18%,2,-1,1
21000161,Vital Leech,Casting Exhaustion Execution skill restores HP equal to 50% of the damage dealt.,2,-1,1
21000171,Relentless Advance,"Upon defeating a player, recovers 40 Vitality.",2,-1,1
21000181,Cloud Leap,Increases maximum travel distance of Cloud Steps by 20%.,2,-1,1
21000191,Karma of Killing,"Upon defeating a player, gains a permanent 3% HP Leech effect (max 5 stacks).",2,-1,1
21000192,Karma of Killing,"Gain 3% HP drain, stacking up to 5 times.",2,-1,2
21000201,Last Stand,"When HP drops below 60%, increases Attack by 10%; below 30%, increases Attack by 20%.",2,-1,1
21000202,Last Stand,Increases Attack by 10% when HP is below 60%.,2,-1,2
21000203,Last Stand,Increases Attack by an additional 10% when HP is below 30%.,2,-1,2
21000211,Swallow's Return,Unleashing Exhaustion Execution boosts your damage by 15% and completely replenishes your Qi.,2,-1,1
21000221,Swift Execution,"Upon defeating a player, recovers 60 Vitality and immediately resets all Mystic Skills cooldowns.",2,-1,1
21000231,Wind Step,Hitting an enemy with Cloud Steps refunds 50% of its cooldown,2,-1,1
21000241,Karma's Retribution,"Upon defeating a player, gains +20% Attack and -5% Defense for 75 seconds.",2,-1,1
21000242,Karma's Retribution,Increases Attack by 20% but reduces Defense by 5% for 75 seconds.,1,75,0
21000300,Bellstrike - Splendor Stage,,2,-1,1
21000301,Bamboocut - Wind Stage Damage Reflection,,1,0.6,1
21000302,Stonesplit - Might Stage,,2,-1,1
21000303,Bamboocut - Wind Stage HP Drain,,2,-1,1
21000304,Bellstrike - Umbra Inner Demon,,2,-1,1
21000305,Bleeding,Bleed effect.,1,600,0
21000306,Immobilized,Immobilized; unable to move or cast most skills,1,8,0
21000307,Vulnerable,Increases damage taken by 20%.,1,8,0
21000308,HP Drain,Gain 25% HP drain.,1,8,0
21000309,Vitality recovery rate increased,,2,-1,1
21000310,Death Immunity,,2,-1,1
21000311,"When HP is fully restored, clears HP and triggers al.",,2,-1,1
21000312,Clears HP and triggers al.,,1,5,1
21000313,"When HP is fully restored, clears HP and triggers al.",,2,-1,1
21000314,Clears HP and triggers al.,,1,5,1
21000315,"When HP is fully restored, clears HP and triggers al.",,2,-1,1
21000316,Clears HP and triggers al.,,1,5,1
21000317,"When HP is fully restored, clears HP and triggers al.",,2,-1,1
21000318,Triggers al when receiving Critical healing.,,2,-1,1
21000319,Clears HP and triggers al.,,1,5,1
21000320,Triggered when receiving a Critical heal,,1,5,1
21000321,Vulnerable,Increases damage taken by 15%.,1,8,0
21001001,Bellstrike - Splendor Passive 1,"Dodging, successfully parrying, or dealing any direct damage applies a stack of Weakness debuff to the boss",2,-1,1
21001002,Bellstrike - Umbra Passive 1,"Dodging, successfully parrying, or dealing any direct damage applies a stack of Weakness debuff to the boss",2,-1,1
21001003,Stonesplit - Might Passive 1,"Dodging, successfully parrying, or dealing any direct damage applies a stack of Weakness debuff to the boss",2,-1,1
21001004,Silkbind - Jade Passive 1,"Dodging, successfully parrying, or dealing any direct damage applies a stack of Weakness debuff to the boss",2,-1,1
21001005,Silkbind - Deluge Passive 1,"Dodging, successfully parrying, or dealing any direct damage applies a stack of Weakness debuff to the boss",2,-1,1
21001007,Bamboocut - Dust Passive 1,"Dodging, successfully parrying, or dealing any direct damage applies a stack of Weakness debuff to the boss",2,-1,1
21001011,Bellstrike - Splendor Weakened,Weakened,2,-1,0
21001012,Bellstrike - Umbra Weakened,Weakened,2,-1,0
21001013,Stonesplit - Might Weakened,Weakened,2,-1,0
21001014,Silkbind - Jade Weakened,Weakened,2,-1,0
21001015,Silkbind - Deluge Weakened,Weakened,2,-1,0
21001016,Bamboocut - Wind Weakened,Weakened,2,-1,0
21001017,Bamboocut - Dust Weakened,Weakened,2,-1,0
21001021,Bellstrike - Splendor Single Weakness Mark,Weakened,2,-1,1
21001022,Bellstrike - Umbra Single Weakness Mark,Weakened,2,-1,1
21001023,Stonesplit - Might Single Weakness Mark,Weakened,2,-1,1
21001024,Silkbind - Jade Single Weakness Mark,Weakened,2,-1,1
21001025,Silkbind - Deluge Single Weakness Mark,Weakened,2,-1,1
21001026,Bamboocut - Wind Single Weakness Mark,Weakened,2,-1,1
21001027,Bamboocut - Dust Single Weakness Mark,Weakened,2,-1,1
21001031,Bellstrike - Splendor Dual Weakness Mark,Weakened,2,-1,1
21001032,Bellstrike - Umbra Dual Weakness Mark,Weakened,2,-1,1
21001033,Stonesplit - Might Dual Weakness Mark,Weakened,2,-1,1
21001034,Silkbind - Jade Dual Weakness Mark,Weakened,2,-1,1
21001035,Silkbind - Deluge Dual Weakness Mark,Weakened,2,-1,1
21001036,Bamboocut - Wind Dual Weakness Mark,Weakened,2,-1,1
21001037,Bamboocut - Dust Weakness Mark (2 players),Weakened,2,-1,1
21001041,Bellstrike - Splendor Weakness Mark (3 players),Weakened,2,-1,1
21001042,Bellstrike - Umbra Weakness Mark (3 players),Weakened,2,-1,1
21001043,Stonesplit - Might Weakness Mark (3 players),Weakened,2,-1,1
21001044,Silkbind - Jade Weakness Mark (3 players),Weakened,2,-1,1
21001045,Silkbind - Deluge Weakness Mark (3 players),Weakened,2,-1,1
21001046,Bamboocut - Wind Weakness Mark (3 players),Weakened,2,-1,1
21001047,Bamboocut - Dust Weakness Mark (3 players),Weakened,2,-1,1
21001051,Bellstrike - Splendor Weakness Mark (4 players),Weakened,2,-1,1
21001052,Bellstrike - Umbra Weakness Mark (4 players),Weakened,2,-1,1
21001053,Stonesplit - Might Weakness Mark (4 players),Weakened,2,-1,1
21001054,Silkbind - Jade Weakness Mark (4 players),Weakened,2,-1,1
21001055,Silkbind - Deluge Weakness Mark (4 players),Weakened,2,-1,1
21001056,Bamboocut - Wind Weakness Mark (4 players),Weakened,2,-1,1
21001057,Bamboocut - Dust Weakness Mark (4 players),Weakened,2,-1,1
21001061,Bellstrike - Splendor Weakness Mark (5 players),Weakened,2,-1,1
21001062,Bellstrike - Umbra Weakness Mark (5 players),Weakened,2,-1,1
21001063,Stonesplit - Might Weakness Mark (5 players),Weakened,2,-1,1
21001064,Silkbind - Jade Weakness Mark (5 players),Weakened,2,-1,1
21001065,Silkbind - Deluge Weakness Mark (5 players),Weakened,2,-1,1
21001066,Bamboocut - Wind 5-Player Weakened Mark,Weakened,2,-1,1
21001067,Bamboocut - Dust 5-Player Weakened Mark,Weakened,2,-1,1
21001071,Bellstrike - Splendor Boss Weakened,Weakened,1,20,0
21001072,Bellstrike - Umbra Boss Weakened,Weakened,1,20,0
21001073,Stonesplit - Might Boss Weakened,Weakened,1,20,0
21001074,Silkbind - Jade Boss Weakened,Weakened,1,20,0
21001075,Silkbind - Deluge Boss Weakened,Weakened,1,20,0
21001076,Bamboocut - Wind Boss Weakened,Weakened,1,20,0
21001077,Bamboocut - Dust Boss Weakened,Weakened,1,20,0
21001081,Labor Day Event Weakened End - Destroy Burst,Weakened End - Destroy Burst Buff,1,1,1
21001082,Boss Universal Passive,Triggers AL upon entering combat to detect nearby players; issues event if weakened,2,-1,1
21001083,Boss Triggers AL on Combat Start,,1,2,1
21001084,Boss AL Mark Buff,,2,-1,1
21001085,Extend Weakened Cooldown Mark,,1,32,1
21001086,Easy mode stat adjustment,,2,-1,1
21001087,Easy mode stat adjustment - Silkbind Deluge,,2,-1,1
21001088,Hard Difficulty Stat Adjustment,,2,-1,1
21001089,Hard Difficulty Stat Adjustment - Silkbind - Deluge,,2,-1,1
21001091,Bellstrike - Splendor Boss Passive,,2,-1,1
21001092,Bellstrike - Umbra Boss Passive,,2,-1,1
21001093,Stonesplit - Might Boss Passive,,2,-1,1
21001094,Silkbind - Jade Boss Passive,,2,-1,1
21001095,Silkbind - Deluge Boss Passive,,2,-1,1
21001096,Bamboocut - Wind Boss Passive,,2,-1,1
21001097,Bamboocut - Dust Boss Passive,,2,-1,1
21001101,Bellstrike - Splendor Boss Detects Nearby Players,,2,-1,1
21001102,Bellstrike - Umbra Boss counts players on field,,2,-1,1
21001103,Stonesplit - Might Boss counts players on field,,2,-1,1
21001104,Silkbind - Jade Boss counts players on field,,2,-1,1
21001105,Silkbind - Deluge Boss counts players on field,,2,-1,1
21001106,Bamboocut - Wind Boss counts players on field,,2,-1,1
21001107,Bamboocut - Dust Boss counts players on field,,2,-1,1
21001201,Bellstrike - Splendor Passive 2,Hitting with Nameless Spear Martial Art extends burst duration by 2 seconds,2,-1,1
21001202,Bellstrike - Umbra Passive 2,Hitting with Heavenquaker Spear Martial Art extends burst duration by 2 seconds,2,-1,1
21001203,Stonesplit - Might Passive 2,Hitting with Stormbreaker Spear charge skill extends burst duration by 2 seconds,2,-1,1
21001204,Silkbind - Jade Passive 2,Inkwell Fan's special skill hit extends burst duration by 2s,2,-1,1
21001205,Silkbind - Deluge Passive 2,Gain auto-heal umbrella when under burst buff,2,-1,1
21001206,Bamboocut - Wind Passive 2,Mortal Rope Dart's Martial Art hit extends burst duration by 2s,2,-1,1
21001207,Bamboocut - Dust Passive 2,Fleeting Clouds' special skill hit extends burst duration by 2s,2,-1,1
21002001,Thunder Enlightenment - Splendor,"Nameless Sword's #YSpecial Skill [Shadow Step]#E and its #YVaried Combo [Sword Dash]#E both gain empowered #YEnergy Surge#E effect, making the next Drifter's Strike unleash multiple additional sword energy attacks.",1,15,0
21002002,Thunder Enlightenment - Umbra,"Reduce the Endurance cost of Strategic Sword's #YSpecial Skill ""Inner Balance Strike III""#E by 60%.",,,0
,1,15.0,0,,0
21002003,Thunder Enlightenment - Might,"Thundercry Blade's #YCharged Heavy Attack ""Mountains' Fall, Earth's Sunder""#E immediately gains the third stage charge.",,,0
,1,15.0,0,,0
21002004,Thunder Enlightenment - Jade,"Reduce the cooldown of Inkwell Fan's #YSpecial Skill ""Peak's Springless Silence""#E by 9 seconds and increase the damage of #Yaerial follow-up#E by 40%.",,,0
,1,15.0,0,,0
21002005,Thunder Enlightenment - Deluge,"When #YHP is restored to 100%#E, excess HP is automatically converted into a shield. Each repeated conversion resets the shield to full capacity and adds one #YFlowing Flame#E to the umbrella of Soulshade Umbrella's #YSpecial Skill ""Herbal Resonance""#E. Up to 6 #YFlowing Flames#E may exist at the same time, attacking enemies through unique trails and dealing massive damage.",1,15,0
21002006,Thunder Enlightenment - Wind,Mortal Rope Dart's #YSpecial Skill Rodent Rampage#E becomes empowered. The summoned Rat deals increased damage—Rat's angry!,,,0
," and can trigger the coordinated strike of #YRodent Rampage#E.""",1,15,0,0
21002007,Thunder Enlightenment - Dust,"Spring Dreamscape's #YMartial Art Skill ""Scarlet Spin"" has its cooldown reset and reduced by 10 seconds. Casting it#E is guaranteed to trigger a perfect umbrella catch. Each cast deals 40% bonus damage and restores 10 Fading Crimson.",1,15,0
21002008,Thunder Enlightenment - Strength,"Snow-Slashing Blade's #YSpecial Skill ""Treading Snow""#E has its cooldown reset. Each cast of #YCharged Light Attack ""Grave Frost""#E, #YVaried Combo ""Finding Spring""#E, or Legion Breaker's #YCharged Heavy Attack ""Burning Heart""#E reduces the cooldown of #YTreading Snow#E by 4 seconds. While #YInner Passion#E is active, #YGrave Frost#E and #YBurning Heart#E charge significantly faster.",1,15,0
21003001,Bellstrike - Splendor (Permanent 1),"Gain a stack of Burst buff upon successfully Dodging, Parrying, or dealing any direct damage.",2,-1,1
21003002,Bellstrike - Umbra (Permanent 1),"Gain a stack of Burst buff upon successfully Dodging, Parrying, or dealing any direct damage.",2,-1,1
21003003,Stonesplit - Might (Permanent 1),"Gain a stack of Burst buff upon successfully Dodging, Parrying, or dealing any direct damage.",2,-1,1
21003004,Silkbind - Jade (Permanent 1),"Gain a stack of Burst buff upon successfully Dodging, Parrying, or dealing any direct damage.",2,-1,1
21003005,Silkbind - Deluge (Permanent 1),"Gain a stack of Burst buff upon successfully Dodging, Parrying, or dealing any direct damage.",2,-1,1
21003006,Bamboocut - Wind (Permanent 1),"Gain a stack of Burst buff upon successfully Dodging, Parrying, or dealing any direct damage.",2,-1,1
21003007,Bamboocut - Dust (Permanent 1),"Gain a stack of Burst buff when dodging, successfully deflecting, or dealing any direct damage.",2,-1,1
21003008,Stonesplit - Strength Passive 1.,"Gain a stack of Burst buff when dodging, successfully deflecting, or dealing any direct damage.",2,-1,1
21003011,Splendor,"Gain one stack of [Splendor] after dealing direct damage, deflecting, or performing a perfect dodge",1,600,0
21003012,Shadow,"Gain one stack of [Umbra] after dealing direct damage, deflecting, or performing a perfect dodge",1,600,0
21003013,Might,"Gain one stack of [Might] after dealing direct damage, deflecting, or performing a perfect dodge",1,600,0
21003014,Jade,"Gain one stack of [Jade] after dealing direct damage, deflecting, or performing a perfect dodge",1,600,0
21003015,Jicheng,"Gain one stack of [Deluge] after dealing direct damage, deflecting, or performing a perfect dodge",1,600,0
21003016,Wind,"Gain one stack of [Wind] after dealing direct damage, deflecting, or performing a perfect dodge",1,600,0
21003017,Dust,"Gain one stack of [Dust] after dealing direct damage, deflecting, or performing a perfect dodge",1,600,0
21003018,Strength,"Gain one stack of [Strength] after dealing direct damage, deflecting, or performing a perfect dodge",1,600,0
21009111,Sword Morph,Nameless Sword's Charged Skill Vagrant Sword now unleashes additional sword energy attacks.,2,-1,1
21019111,Nameless Spear Inner Way,"Nameless Spear's Martial Art Skill, Qiankun's Lock, drains all Endurance from the target hit and reduces their Endurance Recovery.",2,-1,1
21029111,Long-Distance Shift,,1,-1,1
21039111,Silence Target,,1,-1,1
21049111,Stoic Cleaver Inner Way,"Thundercry Blade's Special Skill, Wind Vortex, knocks away targets in an area on its second hit.",2,-1,1
21059111,Thunderspire Inner Way,Storm Roar: Extends Taunt duration and increases damage transfer ratio.,2,-1,1
21060000,Feature Triggered,,1,1,1
21060001,Weapon Affix Purple 1,Deal 12 bonus Qi damage when successfully breaking a target's defense with a Defense Break Skill.,2,-1,0
21060002,Weapon Affix Purple 2,Increase the target's damage taken by 10% over the next 3 seconds after successfully breaking a target's defense with a Defense Break Skill.,2,-1,0
21060003,Weapon Affix Purple 3,Gain Tenacity for 1.5 seconds after damaging a target with a Counterattack Skill.,2,-1,0
21060004,Weapon Affix Purple 4,Deal 12 bonus Qi damage when hitting a non-defending unit with a Counterattack Skill.,2,-1,0
21060005,Weapon Affix Purple 5,Recover 50 Endurance after casting an Execution Skill.,2,-1,0
21060006,Weapon Affix Purple 6,Recover 30 Vitality after casting an Execution Skill.,2,-1,0
21060007,Weapon Affix Gold 1,Deal 15 bonus Qi damage and recover 10 Qi when successfully breaking a target's defense with a Defense Break Skill.,2,-1,0
21060008,Weapon Affix Gold 2,Increase the target's damage taken by 12% over the next 5 seconds after successfully breaking a target's defense with a Defense Break Skill.,2,-1,0
21060009,Weapon Affix Gold 3,Gain Tenacity for 1.5 seconds and recover 30 Endurance after damaging a target with a Counterattack Skill.,2,-1,0
21060010,Weapon Affix Gold 4,Deal 15 bonus Qi damage and recover 5 Qi when hitting a non-defending unit with a Counterattack Skill.,2,-1,0
21060011,Weapon Affix Gold 5,Recover 50 Endurance and gain Tenacity for 3 seconds after casting an Execution Skill.,2,-1,0
21060012,Weapon Affix Gold 6,Using an Execution Skill restores 30 Vitality and HP equal to 20% of the damage dealt.,2,-1,0
21060101,Helmet Affix Purple 1,"When you remove your stagger or control effect with a Control-Removing Skill, gain Tenacity for 2 seconds after the Super Armor wears off.",2,-1,0
21060102,Helmet Affix Purple 2,"When you remove your stagger or control effect with a Control-Removing Skill, recover 30 Endurance.",2,-1,0
21060103,Helmet Affix Purple 3,"When you remove your stagger or control effect with a Control-Removing Skill, increase your Qi damage by 20% over the next 5 seconds.",2,-1,0
21060104,Helmet Affix Gold 1,"When you remove your stagger or control effect with a Control-Removing Skill, gain Tenacity for 2.8 seconds after the Super Armor wears off.",2,-1,0
21060105,Helmet Affix Gold 2,"When you remove your stagger or control effect with a Control-Removing Skill, recover 30 Endurance and reduce the Control-Removing Skill's cooldown by 4 seconds.",2,-1,0
21060106,Helmet Affix Gold 3,"When you remove your stagger or control effect with a Control-Removing Skill, increase your HP damage and Qi damage by 20% over the next 5 seconds.",2,-1,0
21060201,Cuirass Affix Purple 1,Reduce damage taken by 20% when you are staggered.,2,-1,0
21060202,Cuirass Affix Purple 2,Reduce Mystic Skill damage taken by 25%.,2,-1,0
21060203,Cuirass Affix Purple 3,Reduce Martial Art Skill and Special Skill damage taken by 25%.,2,-1,0
21060204,Cuirass Affix Gold 1,Reduce damage taken by 28% when you are staggered.,2,-1,0
21060205,Cuirass Affix Gold 2,Reduce Mystic Skill damage taken by 35%.,2,-1,0
21060206,Cuirass Affix Gold 3,Reduce Martial Art Skill and Special Skill damage taken by 35%.,2,-1,0
21060301,Greaves Affix Purple 1,"After dodging an enemy attack, recover 15 Qi. 10-second trigger interval.",2,-1,0
21060302,Greaves Affix Purple 2,"After dodging an enemy attack, recover 6% of Max HP. 10-second trigger interval.",2,-1,0
21060303,Greaves Affix Purple 3,"After dodging an enemy attack, recover 20 Endurance.",2,-1,0
21060304,Greaves Affix Gold 1,"After dodging an enemy attack, recover 20 Qi. 10-second trigger interval.",2,-1,0
21060305,Greaves Affix Gold 2,"After dodging an enemy attack, recover 8% of Max HP. 10-second trigger interval.",2,-1,0
21060306,Greaves Affix Gold 3,"After dodging an enemy attack, recover 20 Endurance and remove the Endurance cost of dodging for 2 seconds.",2,-1,0
21060401,Wristguards Affix Purple 1,Recover 8 Vitality upon a successful deflection. 5-second trigger interval.,2,-1,0
21060402,Wristguards Affix Purple 2,Recover 12 Qi upon a successful deflection. 10-second trigger interval.,2,-1,0
21060403,Wristguards Affix Purple 3,Increase Qi damage dealt by 25% upon a successful deflection.,2,-1,0
21060404,Wristguards Affix Gold 1,"Upon a successful deflection, recover 8 Vitality and increase Mystic Skill damage by 12% for 5 seconds. 5-second trigger interval.",2,-1,0
21060405,Wristguards Affix Gold 2,Recover 16 Qi upon a successful deflection. 10-second trigger interval.,2,-1,0
21060406,Wristguards Affix Gold 3,Consecutive Deflections (with intervals no longer than 1.5 seconds) increases Qi damage dealt by 25%/27%/29%/31% (max 31%).,2,-1,0
21060501,Ring - Bellstrike Splendor Purple 1,"When <Martial Art Skill: Qiankun's Lock> Immobilizes a target, increases the duration by 0.5 seconds and puts the target into stagger for 0.2 seconds after the Immobilization ends.",2,-1,0
21060502,Ring - Bellstrike Splendor Purple 2,The sword energy released by <Special Skill: Shadow Step> deals 10 bonus Qi damage against staggered units.,2,-1,0
21060503,Ring - Bellstrike Splendor Purple 3,"If <Martial Art Skill: Qiankun's Lock> is ready to cast when you are hit, <Perception Skill: Celestial Riposte> can be triggered. Cast it during Perception to damage the enemy and Immobilize them for 2 seconds. This will cause Qiankun's Lock to enter cooldown. Celestial Riposte cannot be cast again during the next 60 seconds.",2,-1,0
21060504,Ring - Bellstrike Splendor Gold 1,"Increase the Immobilization duration by 0.5 seconds when <Martial Art Skill: Qiankun's Lock> Immobilizes a target; if the unit has Tenacity, increase the duration by a further 0.4 seconds. After the Immobilization ends, put the target into stagger for 0.2 seconds.",2,-1,0
21060505,Ring - Bellstrike Splendor Gold 2,The sword energy released by <Special Skill: Shadow Step> deals 12 bonus Qi damage against staggered or controlled units.,2,-1,0
21060506,Ring - Bellstrike Splendor Gold 3,"If <Martial Art Skill: Qiankun's Lock> is ready to cast when you are hit, <Perception Skill: Celestial Riposte> can be triggered. Cast it during Perception to damage the enemy and Immobilize them for 2 seconds. This will cause Qiankun's Lock to enter cooldown and make Celestial Riposte unable to be cast again for 60 seconds. Celestial Riposte also restores 10 Qi when it hits a target.",2,-1,0
21060601,Ring - Bellstrike Umbra Purple 1,"If the final slash of <Martial Art Skill: Inner Track Slash> hits a staggered or controlled unit, it applies 2 stacks of Bleed to the target.",2,-1,0
21060602,Ring - Bellstrike Umbra Purple 2,"If <Special Skill: Inner Balance Strike III> hits the same target 4 or more times, recover 20 Endurance. This effect can only trigger once per cast.",2,-1,0
21060603,Ring - Bellstrike Umbra Purple 3,Gaining Spring Surge/River Flow after casting <Martial Art Skill: Sober Sorrow> also increases your Qi damage by 8%/16%.,2,-1,0
21060604,Ring - Bellstrike Umbra Gold 1,"If the final slash of <Martial Art Skill: First Inner Track Slash> hits a staggered or controlled unit, it applies 2 stacks of Bleed to the target and briefly Immobilizes them.",2,-1,0
21060605,Ring - Bellstrike Umbra Gold 2,"If <Special Skill: Inner Balance Strike III> hits the same target 3 or more times, recover 25 Endurance. This effect can only trigger once per cast.",2,-1,0
21060606,Ring - Bellstrike Umbra Gold 3,Gaining Spring Surge/River Flow after casting <Martial Art Skill: Sober Sorrow> also increases your Qi damage by 15%/20%.,2,-1,0
21060701,Ring - Stonesplit Might Purple 1,"When <Martial Art Skill: Storm Roar> hits an Exhausted unit, it knocks them airborne.",2,-1,0
21060702,Ring - Stonesplit Might Purple 2,"When the slam attack of <Special Skill: Thunder Shock> hits a non-defending target, you gain [Drumbeat].",2,-1,0
21060703,Ring - Stonesplit Might Purple 3,Gain 1.2 seconds of Tenacity for each enemy hit by the final sweeping attack of <Special Skill: Wind Vortex> (up to 4.8 seconds).,2,-1,0
21060704,Ring -Stonesplit Might Gold 1,"When <Martial Art Skill: Storm Roar> hits a unit with Qi below 30%, it knocks them airborne.",2,-1,0
21060705,Ring -Stonesplit Might Gold 2,"When the slam attack of <Special Skill: Thunder Shock> hits a non-defending target, you gain [Drumbeat] and 2 seconds of Super Armor.",2,-1,0
21060706,Ring -Stonesplit Might Gold 3,Gain 1.5 seconds of Tenacity for each enemy hit by the final sweeping attack of <Special Skill: Wind Vortex> (up to 6 seconds) and gain Super Armor if more than 2 enemies are hit.,2,-1,0
21060801,Ring - Bamboocut Wind Purple 1,"Each time <Martial Art Skill: Addled Mind> hits an Exhausted unit, your next Execution Skill deals 3% more damage, up to 10 stacks.",2,-1,0
21060802,Ring - Bamboocut Wind Purple 2,<Martial Art Skill: Bladebound Thread> deals 10 bonus Qi damage when it hits a non-defending unit.,2,-1,0
21060803,Ring - Bamboocut Wind Purple 3,"When <Special Skill: Greed Bane> and its Split Water follow-up attacks hit a staggered or controlled unit, <Martial Art Skill: Addled Mind> deals 10 bonus Qi damage in the next 2 seconds.",2,-1,0
21060804,Ring - Bamboocut Wind Gold 1,"Each time <Martial Art Skill: Addled Mind> hits a unit with Qi below 30%, your next Execution Skill deals 5% more damage, up to 10 stacks.",2,-1,0
21060805,Ring - Bamboocut Wind Gold 2,<Martial Art Skill: Bladebound Thread> deals 12 bonus Qi damage and prevents the target from Sprinting for 6 seconds when it hits a non-defending unit.,2,-1,0
21060806,Ring - Bamboocut Wind Gold 3,"When <Special Skill: Greed Bane> and its Split Water follow-up attacks hit a staggered or controlled unit, <Martial Art Skill: Addled Mind> deals 10 bonus Qi damage in the next 2 seconds. You also gain Tenacity while casting this skill.",2,-1,0
21060901,Ring - Silkbind Jade Purple 1,Increase the Immobilization duration by 0.6 seconds when <Martial Art Skill: Spring Sorrow> Immobilizes a target.,2,-1,0
21060902,Ring - Silkbind Jade Purple 2,"If <Moon Shatter Spring> is successfully cast before <Special Skill: Peak's Springless Silence> teleports back to the water clone, recover 10 Qi after returning.",2,-1,0
21060903,Ring - Silkbind Jade Purple 3,"When the Enhanced Trajectory of <Martial Art Skill: Emerald Barrier> is present, your ballistic skills deal 3 bonus Qi damage upon hitting a controlled or staggered unit. 1-second trigger interval.",2,-1,0
21060904,Ring - Silkbind Jade Gold 1,"Increase the Immobilization duration by 0.6 seconds when <Martial Art Skill: Spring Sorrow> Immobilizes a target; if the unit has Tenacity, increases the duration by a further 0.4 seconds.",2,-1,0
21060905,Ring - Silkbind Jade Gold 2,"If <Moon Shatter Spring> is successfully cast before <Special Skill: Peak's Springless Silence> teleports back to the water clone, recover 10 Qi after returning and reduce the cooldown of <Moon Shatter Spring> by 2 seconds.",2,-1,0
21060906,Ring - Silkbind Jade Gold 3,"When the Enhanced Trajectory of <Martial Art Skill: Emerald Barrier> is present, your ballistic skills deal 3 bonus Qi damage upon hitting a non-defending unit. 1-second trigger interval.",2,-1,0
21061001,Ring - Silkbind Deluge Purple 1,<Martial Art Perception Skill: Endless Cloud> heals 30% less HP but restores 10 Qi for allied units in the range.,2,-1,0
21061002,Ring - Silkbind Deluge Purple 2,<Special Skill: Echoing Grow> also provides the guarding target with Exhaustion Immunity during the first 10 seconds. This effect can trigger once every 60 seconds.,2,-1,0
21061003,Ring - Silkbind Deluge Purple 3,Gain (1/2/3/4) seconds of Super Armor based on the number of allies hit when you cast <Martial Art Skill: Fleeting Thought>.,2,-1,0
21061004,Ring - Silkbind Deluge Gold 1,<Martial Art Perception Skill: Endless Cloud> heals 20% less HP but restores 10 Qi for allied units in the range and an extra 5 Qi for Exhausted allies.,2,-1,0
21061005,Ring - Silkbind Deluge Gold 2,<Special Skill:  Echoing Grow> also continuously provides the guarding target with Exhaustion Immunity and restores 2 Qi for them every second. This effect can trigger once every 60 seconds.,2,-1,0
21061006,Ring - Silkbind Deluge Gold 3,Gain (1.2/2.4/3.6/4.8) seconds of Super Armor based on the number of allies hit when you cast <Martial Art Skill: Fleeting Thought>.,2,-1,0
21061101,Pendant - Bellstrike Splendor Purple 1,"<Sword - Light Attack> applies one stack of [Sword Magnet] to the target hit. [Sword Magnet] lasts 4 seconds and explodes upon reaching 5 stacks, dealing 10 Qi damage.",2,-1,0
21061102,Pendant - Bellstrike Splendor Purple 2,Each sword energy attack launched by <Charged Skill: Vagrant Sword> restores 15 Endurance when it hits a non-defending unit.,2,-1,0
21061103,Pendant - Bellstrike Splendor Purple 3,"When <Charged Skill: Sweeping the Mountains> hits the same target 6 or more times, it increases your Charged Skill damage by 15% for 10 seconds.",2,-1,0
21061104,Pendant - Bellstrike Splendor Gold 1,"<Sword - Light Attack> applies one stack of [Sword Magnet] to the target hit. [Sword Magnet] lasts 4 seconds and explodes upon reaching 5 stacks, dealing 10 Qi damage and increasing the target's damage taken by 5% for 8 seconds.",2,-1,0
21061105,Pendant - Bellstrike Splendor Gold 2,Each sword energy attack launched by <Charged Skill: Vagrant Sword> restores 15 Endurance and deals 12% bonus HP damage when it hits a non-defending unit.,2,-1,0
21061106,Pendant - Bellstrike Splendor Gold 3,"When <Charged Skill: Sweeping the Mountains> hits the same target 6 or more times, it increases your Charged Skill damage by 15% for 10 seconds.",2,-1,0
